Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T012_001,SE_T012_002,SE_T012_003,SE_T037_001,SE_T037_002,SE_T037_003,SE_T057_001,SE_T157_001
"13089020100","14000US13089020100","Census Tract 201, DeKalb County, Georgia","Census Tract 201, DeKalb County, Georgia","ga","140","00","ACSSF","0002791",,,,,"13","089",,,,"020100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,4807.044,0.417304250058301,38.1,38.6,37.8,1190,1143,47,162500,0.4065
"13089020200","14000US13089020200","Census Tract 202, DeKalb County, Georgia","Census Tract 202, DeKalb County, Georgia","ga","140","00","ACSSF","0002792",,,,,"13","089",,,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139,3710.169,0.576523520572296,35.5,35.3,35.7,1299,1236,63,95809,0.5576
"13089020300","14000US13089020300","Census Tract 203, DeKalb County, Georgia","Census Tract 203, DeKalb County, Georgia","ga","140","00","ACSSF","0002793",,,,,"13","089",,,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056,5466.396,0.741987993766767,36.5,37.6,35,2525,2457,68,101923,0.4482
"13089020400","14000US13089020400","Census Tract 204, DeKalb County, Georgia","Census Tract 204, DeKalb County, Georgia","ga","140","00","ACSSF","0002794",,,,,"13","089",,,,"020400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,6447.409,0.390854706662734,36.5,37.4,36,1635,1593,42,77000,0.4728
"13089020500","14000US13089020500","Census Tract 205, DeKalb County, Georgia","Census Tract 205, DeKalb County, Georgia","ga","140","00","ACSSF","0002795",,,,,"13","089",,,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145,4830.528,0.651067495293414,38.2,36.9,38.9,1743,1533,210,44960,0.51
"13089020600","14000US13089020600","Census Tract 206, DeKalb County, Georgia","Census Tract 206, DeKalb County, Georgia","ga","140","00","ACSSF","0002796",,,,,"13","089",,,,"020600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,5122.51,0.427524760732482,33.2,30.9,34.5,1340,1189,151,36908,0.4922
"13089020700","14000US13089020700","Census Tract 207, DeKalb County, Georgia","Census Tract 207, DeKalb County, Georgia","ga","140","00","ACSSF","0002797",,,,,"13","089",,,,"020700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256,4619.38,0.488377166226253,35.3,34.3,37,1332,1257,75,51339,0.4816
"13089020801","14000US13089020801","Census Tract 208.01, DeKalb County, Georgia","Census Tract 208.01, DeKalb County, Georgia","ga","140","00","ACSSF","0002798",,,,,"13","089",,,,"020801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,4727.948,0.534904408823516,38.8,38.2,39.2,1640,1537,103,80625,0.3992
"13089020802","14000US13089020802","Census Tract 208.02, DeKalb County, Georgia","Census Tract 208.02, DeKalb County, Georgia","ga","140","00","ACSSF","0002799",,,,,"13","089",,,,"020802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365,4131.337,1.0565585632057,36.5,36.6,36.4,2353,2231,122,57422,0.531
"13089020900","14000US13089020900","Census Tract 209, DeKalb County, Georgia","Census Tract 209, DeKalb County, Georgia","ga","140","00","ACSSF","0002800",,,,,"13","089",,,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546,3302.81,1.67917611973492,37.7,37,38.9,3285,3059,226,65008,0.4652
"13089021101","14000US13089021101","Census Tract 211.01, DeKalb County, Georgia","Census Tract 211.01, DeKalb County, Georgia","ga","140","00","ACSSF","0002801",,,,,"13","089",,,,"021101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803,3119.2,1.21922302342714,42,37,45.7,2068,2013,55,158265,0.4218
"13089021102","14000US13089021102","Census Tract 211.02, DeKalb County, Georgia","Census Tract 211.02, DeKalb County, Georgia","ga","140","00","ACSSF","0002802",,,,,"13","089",,,,"021102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641,4074.106,1.38459830701918,35.2,33.7,36.3,3404,3370,34,83033,0.5638
"13089021202","14000US13089021202","Census Tract 212.02, DeKalb County, Georgia","Census Tract 212.02, DeKalb County, Georgia","ga","140","00","ACSSF","0002803",,,,,"13","089",,,,"021202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7496,2661.224,2.81674857180805,38,37.5,39.3,3871,3704,167,95247,0.4572
"13089021204","14000US13089021204","Census Tract 212.04, DeKalb County, Georgia","Census Tract 212.04, DeKalb County, Georgia","ga","140","00","ACSSF","0002804",,,,,"13","089",,,,"021204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,1909.085,1.80767208187837,27.2,28.6,24.3,2053,1874,179,25000,0.3739
"13089021208","14000US13089021208","Census Tract 212.08, DeKalb County, Georgia","Census Tract 212.08, DeKalb County, Georgia","ga","140","00","ACSSF","0002805",,,,,"13","089",,,,"021208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,3030.712,1.37888399482932,35,36,34.4,2586,2416,170,58776,0.4313
"13089021209","14000US13089021209","Census Tract 212.09, DeKalb County, Georgia","Census Tract 212.09, DeKalb County, Georgia","ga","140","00","ACSSF","0002806",,,,,"13","089",,,,"021209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050,3242.565,1.86580671416238,38.7,38.7,38.7,3248,3113,135,64777,0.4746
"13089021210","14000US13089021210","Census Tract 212.10, DeKalb County, Georgia","Census Tract 212.10, DeKalb County, Georgia","ga","140","00","ACSSF","0002807",,,,,"13","089",,,,"021210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696,2342.141,2.431963005234,44,44.1,43.5,2758,2600,158,138705,0.4189
"13089021211","14000US13089021211","Census Tract 212.11, DeKalb County, Georgia","Census Tract 212.11, DeKalb County, Georgia","ga","140","00","ACSSF","0002808",,,,,"13","089",,,,"021211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4786,2479.976,1.9298572039716,49.4,49.4,49.3,2303,2241,62,102446,0.4453
"13089021213","14000US13089021213","Census Tract 212.13, DeKalb County, Georgia","Census Tract 212.13, DeKalb County, Georgia","ga","140","00","ACSSF","0002809",,,,,"13","089",,,,"021213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524,3017.709,1.16777336420092,43.9,44.8,43.1,1520,1440,80,136953,0.4864
"13089021214","14000US13089021214","Census Tract 212.14, DeKalb County, Georgia","Census Tract 212.14, DeKalb County, Georgia","ga","140","00","ACSSF","0002810",,,,,"13","089",,,,"021214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6193,2869.823,2.15797254659095,43,39,46.7,2768,2684,84,116071,0.3861
"13089021215","14000US13089021215","Census Tract 212.15, DeKalb County, Georgia","Census Tract 212.15, DeKalb County, Georgia","ga","140","00","ACSSF","0002811",,,,,"13","089",,,,"021215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6134,4911.534,1.24889690608605,32.6,33.4,32.1,3405,3247,158,95875,0.3762
"13089021216","14000US13089021216","Census Tract 212.16, DeKalb County, Georgia","Census Tract 212.16, DeKalb County, Georgia","ga","140","00","ACSSF","0002812",,,,,"13","089",,,,"021216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8057,5752.2,1.40068139311842,34.8,35.4,34.4,5037,4911,126,81554,0.4105
"13089021217","14000US13089021217","Census Tract 212.17, DeKalb County, Georgia","Census Tract 212.17, DeKalb County, Georgia","ga","140","00","ACSSF","0002813",,,,,"13","089",,,,"021217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191,3384.216,0.647417285331052,38.6,38,38.9,1121,1070,51,75846,0.4056
"13089021218","14000US13089021218","Census Tract 212.18, DeKalb County, Georgia","Census Tract 212.18, DeKalb County, Georgia","ga","140","00","ACSSF","0002814",,,,,"13","089",,,,"021218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5604,5143.179,1.08959848462618,34.1,34.1,33.9,3934,3628,306,51516,0.3988
"13089021301","14000US13089021301","Census Tract 213.01, DeKalb County, Georgia","Census Tract 213.01, DeKalb County, Georgia","ga","140","00","ACSSF","0002815",,,,,"13","089",,,,"021301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3860,2775.284,1.39084852902793,30.9,30.4,31.9,2362,2220,142,43138,0.4413
"13089021303","14000US13089021303","Census Tract 213.03, DeKalb County, Georgia","Census Tract 213.03, DeKalb County, Georgia","ga","140","00","ACSSF","0002816",,,,,"13","089",,,,"021303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,3627.222,1.69303139628446,29.5,28.9,30.7,3157,2898,259,37870,0.4229
"13089021305","14000US13089021305","Census Tract 213.05, DeKalb County, Georgia","Census Tract 213.05, DeKalb County, Georgia","ga","140","00","ACSSF","0002817",,,,,"13","089",,,,"021305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337,6299.173,0.847254118551901,28.4,25.7,33.2,2872,2660,212,49234,0.4197
"13089021306","14000US13089021306","Census Tract 213.06, DeKalb County, Georgia","Census Tract 213.06, DeKalb County, Georgia","ga","140","00","ACSSF","0002818",,,,,"13","089",,,,"021306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,2466.439,2.03694495881834,31.2,31.8,30.6,3017,2808,209,47078,0.3667
"13089021307","14000US13089021307","Census Tract 213.07, DeKalb County, Georgia","Census Tract 213.07, DeKalb County, Georgia","ga","140","00","ACSSF","0002819",,,,,"13","089",,,,"021307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371,3127.371,1.39765975749695,32.1,29.8,33.5,2167,2003,164,47478,0.3605
"13089021308","14000US13089021308","Census Tract 213.08, DeKalb County, Georgia","Census Tract 213.08, DeKalb County, Georgia","ga","140","00","ACSSF","0002820",,,,,"13","089",,,,"021308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148,3975.61,1.04336197696669,36.8,36.6,38.1,2429,2306,123,44534,0.4261
"13089021405","14000US13089021405","Census Tract 214.05, DeKalb County, Georgia","Census Tract 214.05, DeKalb County, Georgia","ga","140","00","ACSSF","0002821",,,,,"13","089",,,,"021405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526,4878.184,0.927804298707176,33.3,32.7,33.8,3266,3182,84,126442,0.4413
"13089021409","14000US13089021409","Census Tract 214.09, DeKalb County, Georgia","Census Tract 214.09, DeKalb County, Georgia","ga","140","00","ACSSF","0002822",,,,,"13","089",,,,"021409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690,9176.611,0.40210919896154,27.7,27.8,27.6,2168,2053,115,40767,0.4245
"13089021410","14000US13089021410","Census Tract 214.10, DeKalb County, Georgia","Census Tract 214.10, DeKalb County, Georgia","ga","140","00","ACSSF","0002823",,,,,"13","089",,,,"021410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586,5322.21,1.04956393620357,31.1,31.2,31.1,3494,3278,216,56642,0.3744
"13089021411","14000US13089021411","Census Tract 214.11, DeKalb County, Georgia","Census Tract 214.11, DeKalb County, Georgia","ga","140","00","ACSSF","0002824",,,,,"13","089",,,,"021411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455,5367.063,0.643741206522965,33.2,33.5,33.1,2602,2560,42,76818,0.4767
"13089021412","14000US13089021412","Census Tract 214.12, DeKalb County, Georgia","Census Tract 214.12, DeKalb County, Georgia","ga","140","00","ACSSF","0002825",,,,,"13","089",,,,"021412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3646,3012.164,1.2104252992678,33.1,31.3,35.2,2420,2366,54,114107,0.4384
"13089021413","14000US13089021413","Census Tract 214.13, DeKalb County, Georgia","Census Tract 214.13, DeKalb County, Georgia","ga","140","00","ACSSF","0002826",,,,,"13","089",,,,"021413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266,11436.27,0.37302373601731,30.9,32.3,29,2296,2236,60,37944,0.4974
"13089021414","14000US13089021414","Census Tract 214.14, DeKalb County, Georgia","Census Tract 214.14, DeKalb County, Georgia","ga","140","00","ACSSF","0002827",,,,,"13","089",,,,"021414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164,9973.561,0.417503864882772,29,30.7,27.4,2561,2419,142,40926,0.4596
"13089021415","14000US13089021415","Census Tract 214.15, DeKalb County, Georgia","Census Tract 214.15, DeKalb County, Georgia","ga","140","00","ACSSF","0002828",,,,,"13","089",,,,"021415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3940,5014.32,0.785749586484571,32.2,34.2,30.1,2647,2557,90,92935,0.5315
"13089021416","14000US13089021416","Census Tract 214.16, DeKalb County, Georgia","Census Tract 214.16, DeKalb County, Georgia","ga","140","00","ACSSF","0002829",,,,,"13","089",,,,"021416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,8022.9,0.300265483855524,31.4,31.3,31.5,1535,1467,68,80272,0.4164
"13089021417","14000US13089021417","Census Tract 214.17, DeKalb County, Georgia","Census Tract 214.17, DeKalb County, Georgia","ga","140","00","ACSSF","0002830",,,,,"13","089",,,,"021417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5895,8095.154,0.728213412571796,27.7,30.7,25.5,3561,3354,207,45839,0.3785
"13089021502","14000US13089021502","Census Tract 215.02, DeKalb County, Georgia","Census Tract 215.02, DeKalb County, Georgia","ga","140","00","ACSSF","0002831",,,,,"13","089",,,,"021502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,3194.231,1.3680912807318,38.4,39.4,37.6,2822,2675,147,63462,0.5048
"13089021503","14000US13089021503","Census Tract 215.03, DeKalb County, Georgia","Census Tract 215.03, DeKalb County, Georgia","ga","140","00","ACSSF","0002832",,,,,"13","089",,,,"021503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260,5729.247,0.743553251984179,30.3,32.8,28.4,2367,2040,327,46364,0.5272
"13089021504","14000US13089021504","Census Tract 215.04, DeKalb County, Georgia","Census Tract 215.04, DeKalb County, Georgia","ga","140","00","ACSSF","0002833",,,,,"13","089",,,,"021504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,3555.926,1.4384441163434,35.3,40.3,31.2,2992,2923,69,60000,0.5276
"13089021602","14000US13089021602","Census Tract 216.02, DeKalb County, Georgia","Census Tract 216.02, DeKalb County, Georgia","ga","140","00","ACSSF","0002834",,,,,"13","089",,,,"021602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776,3066.598,1.2313319598392,43.9,43.6,45.7,2169,2065,104,69612,0.4345
"13089021603","14000US13089021603","Census Tract 216.03, DeKalb County, Georgia","Census Tract 216.03, DeKalb County, Georgia","ga","140","00","ACSSF","0002835",,,,,"13","089",,,,"021603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4671,3147.402,1.48408139342731,36.6,34.9,37.2,3445,3222,223,57829,0.4566
"13089021604","14000US13089021604","Census Tract 216.04, DeKalb County, Georgia","Census Tract 216.04, DeKalb County, Georgia","ga","140","00","ACSSF","0002836",,,,,"13","089",,,,"021604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084,2299.194,1.34133980543539,47.7,46.3,48.3,1545,1431,114,136875,0.4225
"13089021605","14000US13089021605","Census Tract 216.05, DeKalb County, Georgia","Census Tract 216.05, DeKalb County, Georgia","ga","140","00","ACSSF","0002837",,,,,"13","089",,,,"021605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550,3942.953,1.40757447524853,31.8,33.5,31.2,3213,2927,286,60686,0.493
"13089021703","14000US13089021703","Census Tract 217.03, DeKalb County, Georgia","Census Tract 217.03, DeKalb County, Georgia","ga","140","00","ACSSF","0002838",,,,,"13","089",,,,"021703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639,2303.366,2.01400933131737,47,44.8,48.7,2233,2085,148,137000,0.4621
"13089021704","14000US13089021704","Census Tract 217.04, DeKalb County, Georgia","Census Tract 217.04, DeKalb County, Georgia","ga","140","00","ACSSF","0002839",,,,,"13","089",,,,"021704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5484,1987.255,2.75958537259632,42.8,40.2,45.3,3035,2975,60,83042,0.4568
"13089021705","14000US13089021705","Census Tract 217.05, DeKalb County, Georgia","Census Tract 217.05, DeKalb County, Georgia","ga","140","00","ACSSF","0002840",,,,,"13","089",,,,"021705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755,2412.592,1.97090913162532,31.7,31,31.9,2810,2698,112,41692,0.4519
"13089021706","14000US13089021706","Census Tract 217.06, DeKalb County, Georgia","Census Tract 217.06, DeKalb County, Georgia","ga","140","00","ACSSF","0002841",,,,,"13","089",,,,"021706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347,2686.864,1.99005207746136,39.3,42,37.8,3245,3111,134,69092,0.4576
"13089021805","14000US13089021805","Census Tract 218.05, DeKalb County, Georgia","Census Tract 218.05, DeKalb County, Georgia","ga","140","00","ACSSF","0002842",,,,,"13","089",,,,"021805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6949,2843.051,2.44420514689643,36.6,31.4,40.5,3781,3436,345,54153,0.4068
"13089021806","14000US13089021806","Census Tract 218.06, DeKalb County, Georgia","Census Tract 218.06, DeKalb County, Georgia","ga","140","00","ACSSF","0002843",,,,,"13","089",,,,"021806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6499,1476.693,4.40105012069554,39.9,38.2,40.4,3521,3304,217,44320,0.4182
"13089021808","14000US13089021808","Census Tract 218.08, DeKalb County, Georgia","Census Tract 218.08, DeKalb County, Georgia","ga","140","00","ACSSF","0002844",,,,,"13","089",,,,"021808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4911,4238.984,1.15853239474469,38.3,35.6,40.2,2455,2268,187,64167,0.4195
"13089021809","14000US13089021809","Census Tract 218.09, DeKalb County, Georgia","Census Tract 218.09, DeKalb County, Georgia","ga","140","00","ACSSF","0002845",,,,,"13","089",,,,"021809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7028,2135.202,3.29149208413321,46.7,45.7,47.5,3469,3293,176,100583,0.3754
"13089021810","14000US13089021810","Census Tract 218.10, DeKalb County, Georgia","Census Tract 218.10, DeKalb County, Georgia","ga","140","00","ACSSF","0002846",,,,,"13","089",,,,"021810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5373,2142.534,2.50777841441736,40.9,43,39.9,3058,2839,219,68188,0.4406
"13089021812","14000US13089021812","Census Tract 218.12, DeKalb County, Georgia","Census Tract 218.12, DeKalb County, Georgia","ga","140","00","ACSSF","0002847",,,,,"13","089",,,,"021812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2893.443,0.786260399662083,37.7,37.3,39,1182,1120,62,67679,0.461
"13089021813","14000US13089021813","Census Tract 218.13, DeKalb County, Georgia","Census Tract 218.13, DeKalb County, Georgia","ga","140","00","ACSSF","0002848",,,,,"13","089",,,,"021813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887,12210,0.236445497044774,26.9,24,29.4,1493,1358,135,36063,0.3069
"13089021814","14000US13089021814","Census Tract 218.14, DeKalb County, Georgia","Census Tract 218.14, DeKalb County, Georgia","ga","140","00","ACSSF","0002849",,,,,"13","089",,,,"021814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277,5373.833,0.981980611493181,32.4,32.2,34.3,3455,3126,329,32625,0.4132
"13089021906","14000US13089021906","Census Tract 219.06, DeKalb County, Georgia","Census Tract 219.06, DeKalb County, Georgia","ga","140","00","ACSSF","0002850",,,,,"13","089",,,,"021906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5273,4398.229,1.19889165509647,36.8,34,37.3,3117,2631,486,40895,0.4039
"13089021907","14000US13089021907","Census Tract 219.07, DeKalb County, Georgia","Census Tract 219.07, DeKalb County, Georgia","ga","140","00","ACSSF","0002851",,,,,"13","089",,,,"021907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8925,1068.627,8.35183483475599,43.6,41.6,44.3,4780,4025,755,51164,0.4093
"13089021908","14000US13089021908","Census Tract 219.08, DeKalb County, Georgia","Census Tract 219.08, DeKalb County, Georgia","ga","140","00","ACSSF","0002852",,,,,"13","089",,,,"021908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978,4609.601,1.29685851826341,32,29.2,33,2323,1998,325,23269,0.482
"13089021909","14000US13089021909","Census Tract 219.09, DeKalb County, Georgia","Census Tract 219.09, DeKalb County, Georgia","ga","140","00","ACSSF","0002853",,,,,"13","089",,,,"021909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6798,5158.787,1.31775166525868,31.6,27.6,35.8,3513,2899,614,33101,0.4783
"13089021910","14000US13089021910","Census Tract 219.10, DeKalb County, Georgia","Census Tract 219.10, DeKalb County, Georgia","ga","140","00","ACSSF","0002854",,,,,"13","089",,,,"021910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240,3676.918,1.42510660281052,37.3,30.8,41.1,3188,2882,306,41863,0.4311
"13089021911","14000US13089021911","Census Tract 219.11, DeKalb County, Georgia","Census Tract 219.11, DeKalb County, Georgia","ga","140","00","ACSSF","0002855",,,,,"13","089",,,,"021911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,6518.163,0.353013604696238,32.2,26.8,37.6,1405,943,462,22481,0.3735
"13089021912","14000US13089021912","Census Tract 219.12, DeKalb County, Georgia","Census Tract 219.12, DeKalb County, Georgia","ga","140","00","ACSSF","0002856",,,,,"13","089",,,,"021912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820,883.3668,4.32436443720975,54.1,54.8,53.6,1802,1697,105,131316,0.4053
"13089021913","14000US13089021913","Census Tract 219.13, DeKalb County, Georgia","Census Tract 219.13, DeKalb County, Georgia","ga","140","00","ACSSF","0002857",,,,,"13","089",,,,"021913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,4438.157,1.14416862163068,28.1,27.7,28.3,2920,2461,459,27974,0.3747
"13089022001","14000US13089022001","Census Tract 220.01, DeKalb County, Georgia","Census Tract 220.01, DeKalb County, Georgia","ga","140","00","ACSSF","0002858",,,,,"13","089",,,,"022001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361,2572.767,1.69506229372491,41.9,38.6,44,2865,2647,218,66263,0.3801
"13089022004","14000US13089022004","Census Tract 220.04, DeKalb County, Georgia","Census Tract 220.04, DeKalb County, Georgia","ga","140","00","ACSSF","0002859",,,,,"13","089",,,,"022004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5794,4082.429,1.41925290773548,34.4,31.5,36,2837,2411,426,49127,0.3894
"13089022005","14000US13089022005","Census Tract 220.05, DeKalb County, Georgia","Census Tract 220.05, DeKalb County, Georgia","ga","140","00","ACSSF","0002860",,,,,"13","089",,,,"022005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4828,3796.098,1.27183214748485,30.7,28.6,33,2514,2276,238,30808,0.465
"13089022007","14000US13089022007","Census Tract 220.07, DeKalb County, Georgia","Census Tract 220.07, DeKalb County, Georgia","ga","140","00","ACSSF","0002861",,,,,"13","089",,,,"022007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,8716.738,0.46382029569249,27.5,26.7,28.7,1851,1589,262,27727,0.4
"13089022008","14000US13089022008","Census Tract 220.08, DeKalb County, Georgia","Census Tract 220.08, DeKalb County, Georgia","ga","140","00","ACSSF","0002862",,,,,"13","089",,,,"022008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8380,9588.175,0.873993238578712,28.6,28.4,28.8,3396,3014,382,23630,0.489
"13089022009","14000US13089022009","Census Tract 220.09, DeKalb County, Georgia","Census Tract 220.09, DeKalb County, Georgia","ga","140","00","ACSSF","0002863",,,,,"13","089",,,,"022009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5251,7801.16,0.673105049135363,29.1,29.2,28.9,2798,2395,403,35143,0.3802
"13089022010","14000US13089022010","Census Tract 220.10, DeKalb County, Georgia","Census Tract 220.10, DeKalb County, Georgia","ga","140","00","ACSSF","0002864",,,,,"13","089",,,,"022010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333,4855.473,0.480488712689016,35.7,33.1,37.3,1249,1098,151,56154,0.4389
"13089022100","14000US13089022100","Census Tract 221, DeKalb County, Georgia","Census Tract 221, DeKalb County, Georgia","ga","140","00","ACSSF","0002865",,,,,"13","089",,,,"022100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484,2654.701,1.31238870604806,30.8,29.7,31.9,1701,1513,188,35086,0.4764
"13089022203","14000US13089022203","Census Tract 222.03, DeKalb County, Georgia","Census Tract 222.03, DeKalb County, Georgia","ga","140","00","ACSSF","0002866",,,,,"13","089",,,,"022203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105,1906.185,1.10429971104113,34.5,34.6,34.4,1338,1196,142,52292,0.3935
"13089022204","14000US13089022204","Census Tract 222.04, DeKalb County, Georgia","Census Tract 222.04, DeKalb County, Georgia","ga","140","00","ACSSF","0002867",,,,,"13","089",,,,"022204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7557,4739.635,1.59442669232444,32.4,34.6,30.4,3415,3225,190,41808,0.4211
"13089022301","14000US13089022301","Census Tract 223.01, DeKalb County, Georgia","Census Tract 223.01, DeKalb County, Georgia","ga","140","00","ACSSF","0002868",,,,,"13","089",,,,"022301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6003,3663.854,1.63843847925164,36.8,33.2,42.7,3511,3368,143,62851,0.4946
